strComposition,energy_pa,volume_pa,magmom_pa,bandgap,delta_e,stability,composition,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,ElementFraction Exceptions,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ElementProperty Exceptions
Cr1Ir2O4,-7.07616074357,11.6778,0.571419514286,0.597,-1.02034380699,0.470085305899,Cr1 Ir2 O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,77.0,69.0,30.0,26.857142857142858,8.0,49.0,87.0,38.0,73.85714285714286,15.020408163265303,87.0,15.9994,192.217,176.2176,71.48967142857143,68.9870448979592,15.9994,54.8,2739.0,2684.2,1125.3142857142857,1223.4448979591837,54.8,6.0,16.0,10.0,12.571428571428571,3.918367346938776,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,141.0,75.0,97.85714285714286,36.40816326530612,66.0,1.66,3.44,1.78,2.8314285714285714,0.6955102040816327,3.44,1.0,2.0,1.0,1.8571428571428572,0.2448979591836734,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,7.0,7.0,2.7142857142857144,3.102040816326531,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,6.0,23.0,17.0,10.857142857142858,6.938775510204081,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,1.5714285714285714,1.795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.857142857142857,0.979591836734694,2.0,9.105,14.21,5.105,10.861428571428572,2.0073469387755103,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,103.85714285714286,104.9795918367347,12.0,
Cr2Cs3I9,-3.43203414643,42.5404,0.4285731,1.129,-1.03824525554,-0.088671801003,Cr2 Cs3 I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,55.0,31.0,49.285714285714285,7.224489795918369,53.0,5.0,96.0,91.0,69.78571428571429,33.704081632653065,96.0,51.9961,132.9054519,80.9093519,117.48919897857142,18.71231399387756,126.90447,301.59,2180.0,1878.41,624.7442857142858,444.35877551020405,386.85,1.0,17.0,16.0,12.0,6.428571428571429,17.0,4.0,6.0,2.0,5.071428571428571,0.3979591836734692,5.0,139.0,244.0,105.0,161.5,35.357142857142854,139.0,0.79,2.66,1.87,2.1164285714285715,0.6988775510204083,2.66,1.0,2.0,1.0,1.6428571428571428,0.4591836734693877,2.0,0.0,5.0,5.0,3.2142857142857144,2.2959183673469385,5.0,0.0,10.0,10.0,7.142857142857143,3.673469387755102,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,12.0,6.428571428571429,17.0,0.0,1.0,1.0,0.3571428571428571,0.4591836734693877,0.0,0.0,1.0,1.0,0.6428571428571429,0.4591836734693877,1.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7142857142857142,1.2244897959183674,1.0,11.19,115.765,104.575,54.05785714285714,26.445918367346938,43.015,0.0,1.062,1.062,0.6827142857142857,0.4876530612244898,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,122.92857142857144,75.76530612244899,64.0,
Cr2In3Li3O12,-5.64641599775,10.3146,-1.208e-05,0.387,-1.59327167569,0.353926563957,Cr2 In3 Li3 O12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,49.0,46.0,15.0,12.0,8.0,1.0,87.0,86.0,68.5,24.15,87.0,6.941,114.818,107.877,33.0631,28.313069999999993,15.9994,54.8,2180.0,2125.2,383.396,394.3152,54.8,1.0,16.0,15.0,12.3,4.65,16.0,2.0,5.0,3.0,2.65,0.975,2.0,66.0,142.0,76.0,94.0,33.6,66.0,0.98,3.44,2.46,2.644,0.9552,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.55,1.7399999999999998,4.0,0.0,10.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,6.3,2.01,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,1.95,0.975,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.7,1.35,2.0,9.105,24.26,15.155,12.709999999995,4.629999999993,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,85.3,87.96,12.0,
Cs1Cu1F4,-3.8657443425,16.7648,,1.25,-2.20283189346,-0.00240629958898,Cs1 Cu1 F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,55.0,46.0,20.0,14.666666666666666,9.0,5.0,93.0,88.0,73.5,26.0,93.0,18.9984032,132.9054519,113.9070487,45.40751078333333,35.21214344444444,18.9984032,53.5,1357.77,1304.27,312.22666666666663,348.51444444444434,53.5,1.0,17.0,16.0,13.333333333333334,4.888888888888888,17.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,57.0,244.0,187.0,100.66666666666669,58.22222222222222,57.0,0.79,3.98,3.19,3.1016666666666666,1.1711111111111112,3.98,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.666666666666667,1.8888888888888888,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,115.765,106.0575,27.610833333333336,29.384722222222223,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,85.66666666666667,94.2222222222222,15.0,
Cs1F3Hg1,-3.333496444,18.7598,,0.801,-2.26864192918,-0.0277463125041,Cs1 F3 Hg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,80.0,71.0,32.4,28.079999999999995,9.0,5.0,93.0,88.0,71.0,26.4,93.0,18.9984032,200.59,181.5915968,78.0981323,70.91967492,18.9984032,53.5,301.59,248.08999999999995,139.28199999999998,102.9384,53.5,1.0,17.0,16.0,12.8,5.04,17.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,57.0,244.0,187.0,109.4,62.879999999999995,57.0,0.79,3.98,3.19,2.946,1.2407999999999997,3.98,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,26.0,25.0,9.6,6.56,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.3199999999999999,1.0,9.7075,115.765,106.0575,34.02501724138,32.695993103448,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,88.0,87.6,15.0,
Cs1F3Ni1,-4.533002167,15.9208,0.40009883,1.265,-2.43771958136,-0.0732131947709,Cs1 F3 Ni1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,55.0,46.0,22.0,15.6,9.0,5.0,93.0,88.0,69.0,28.8,93.0,18.9984032,132.9054519,113.9070487,49.7188123,36.86449092,18.9984032,53.5,1728.0,1674.5,438.018,515.9928,53.5,1.0,17.0,16.0,12.4,5.5200000000000005,17.0,2.0,6.0,4.0,3.2,1.44,2.0,57.0,244.0,187.0,107.8,60.959999999999994,57.0,0.79,3.98,3.19,2.928,1.2624,3.98,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.4,2.1599999999999997,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2,0.3199999999999999,1.0,9.7075,115.765,106.0575,31.041499999999996,33.889399999999995,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,15.0,229.0,214.0,99.8,101.76,15.0,
Cs1F4Mn1,-5.43553930583,14.1263,0.666668233333,0.509,-2.88746954909,0.0316711152785,Cs1 F4 Mn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,55.0,46.0,19.333333333333332,13.77777777777778,9.0,5.0,93.0,88.0,71.5,28.666666666666668,93.0,18.9984032,132.9054519,113.9070487,43.97285161666667,33.29926455555556,18.9984032,53.5,1519.0,1465.5,339.0983333333333,393.30055555555555,53.5,1.0,17.0,16.0,12.666666666666666,5.777777777777778,17.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,57.0,244.0,187.0,101.83333333333331,59.77777777777778,57.0,0.79,3.98,3.19,3.0433333333333334,1.248888888888889,3.98,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,5.0,5.0,3.3333333333333335,2.2222222222222223,5.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,6.0,1.6666666666666667,7.0,0.0,1.0,1.0,0.1666666666666666,0.2777777777777778,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6666666666666667,1.1111111111111112,1.0,9.7075,115.765,106.0575,27.513764367816663,29.417078544061113,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,15.0,229.0,214.0,84.33333333333333,92.44444444444446,15.0,
Cs1F5Ni1Pd1,-4.42835914313,15.0088,0.24979040625,0.385,-2.12970626513,-0.0160185768663,Cs1 F5 Ni1 Pd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,55.0,46.0,21.75,15.9375,9.0,5.0,93.0,88.0,74.125,23.59375,93.0,18.9984032,132.9054519,113.9070487,49.1263584875,37.659944109375004,18.9984032,53.5,1828.05,1774.55,515.6425,631.1912500000001,53.5,1.0,17.0,16.0,13.25,4.6875,17.0,2.0,6.0,4.0,3.125,1.40625,2.0,57.0,244.0,187.0,99.0,52.5,57.0,0.79,3.98,3.19,3.0999999999999996,1.1,3.98,0.0,2.0,2.0,1.625,0.5625,2.0,0.0,5.0,5.0,3.125,2.34375,5.0,0.0,10.0,10.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,1.5,7.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,1.0,1.0,0.625,0.46875,1.0,0.0,2.0,2.0,0.25,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.25,1.0,9.7075,115.765,106.0575,23.6290625,23.033984375,9.7075,0.0,1.97,1.97,1.23125,0.9234375,1.97,0.0,0.5953947,0.5953947,0.0744243375,0.130242590625,0.0,15.0,229.0,214.0,94.25,99.0625,15.0,
Cs1F6Re1,-5.36519102,14.5758,0.24999695,1.154,-2.69171877733,-0.179567903164,Cs1 F6 Re1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,75.0,66.0,23.0,21.0,9.0,5.0,93.0,88.0,77.125,23.8125,93.0,18.9984032,186.207,167.2085968,54.1378588875,52.709183531250005,18.9984032,53.5,3459.0,3405.5,510.19875,737.2003125,53.5,1.0,17.0,16.0,13.75,4.875,17.0,2.0,6.0,4.0,3.0,1.5,2.0,57.0,244.0,187.0,92.125,52.6875,57.0,0.79,3.98,3.19,3.3212499999999996,0.9881250000000004,3.98,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,1.0,21.0,20.0,8.0,3.25,7.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.875,1.0,9.7075,115.765,106.0575,23.583125,23.04546875,9.7075,0.0,1.97,1.97,1.4775,0.7387499999999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,64.125,73.6875,15.0,
Cs1F6Ru1,-4.73664835875,15.5736,0.375003525,1.145,-2.4608826659,-0.483808680601,Cs1 F6 Ru1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,55.0,46.0,19.125,15.1875,9.0,5.0,93.0,88.0,77.375,23.4375,93.0,18.9984032,132.9054519,113.9070487,43.495733887499995,36.74599603125,18.9984032,53.5,2607.0,2553.5,403.69875,550.8253125,53.5,1.0,17.0,16.0,13.875,4.6875,17.0,2.0,6.0,4.0,2.875,1.3125,2.0,57.0,244.0,187.0,91.5,51.75,57.0,0.79,3.98,3.19,3.3587499999999997,0.931875,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.375,1.34375,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.375,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.375,0.65625,1.0,9.7075,115.765,106.0575,23.44,23.081249999999997,9.7075,0.0,1.97,1.97,1.4775,0.7387499999999999,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,64.125,73.6875,15.0,
